# Fluorescence vs Time - FL1 
# Time ($sec$), Fluorescence
# Filtered data, Detected points
0.622400 27.028243 0.000000
0.622600 32.479879 0.000000
0.622800 40.196422 0.000000
0.623000 50.092033 0.000000
0.623200 62.103588 0.000000
0.623400 76.274842 0.000000
0.623600 92.718970 0.000000
0.623800 111.845165 0.000000
0.624000 134.051248 0.000000
0.624200 159.492229 0.000000
0.624400 188.046323 0.000000
0.624600 219.245219 0.000000
0.624800 252.304476 0.000000
0.625000 286.208208 0.000000
0.625200 319.984785 319.984785
0.625400 352.714881 0.000000
0.625600 383.624023 0.000000
0.625800 412.152839 0.000000
0.626000 437.903261 0.000000
0.626200 460.565270 0.000000
0.626400 480.034236 0.000000
0.626600 496.308784 0.000000
0.626800 509.630146 0.000000
0.627000 520.298985 0.000000
0.627200 528.754215 0.000000
0.627400 535.432488 0.000000
0.627600 540.713497 0.000000
0.627800 544.951973 0.000000
0.628000 548.417533 0.000000
0.628200 551.308728 0.000000
0.628400 553.833072 0.000000
0.628600 556.137916 0.000000
0.628800 558.331957 0.000000
0.629000 560.479209 0.000000
0.629200 562.575222 0.000000
0.629400 564.557762 0.000000
0.629600 566.402245 0.000000
0.629800 568.030794 0.000000
0.630000 569.395382 579.304928
0.630200 570.469409 0.000000
0.630400 571.257696 0.000000
0.630600 571.784737 0.000000
0.630800 572.118180 0.000000
0.631000 572.343966 0.000000
0.631200 572.529901 0.000000
0.631400 572.750042 0.000000
0.631600 573.032844 0.000000
0.631800 573.377776 0.000000
0.632000 573.763429 0.000000
0.632200 574.154875 0.000000
0.632400 574.531914 0.000000
0.632600 574.841927 0.000000
0.632800 575.060647 0.000000
0.633000 575.158468 0.000000
0.633200 575.140691 0.000000
0.633400 575.023106 0.000000
0.633600 574.820040 0.000000
0.633800 574.553298 0.000000
0.634000 574.202791 0.000000
0.634200 573.681036 0.000000
0.634400 572.875897 0.000000
0.634600 571.618870 0.000000
0.634800 569.717146 0.000000
0.635000 566.996584 0.000000
0.635200 563.309552 0.000000
0.635400 558.481732 0.000000
0.635600 552.322786 0.000000
0.635800 544.548632 0.000000
0.636000 534.899099 0.000000
0.636200 523.076786 0.000000
0.636400 508.808991 0.000000
0.636600 492.057318 0.000000
0.636800 472.834501 0.000000
0.637000 451.386270 0.000000
0.637200 428.116069 0.000000
0.637400 403.542447 0.000000
0.637600 378.285029 0.000000
0.637800 352.983496 0.000000
0.638000 328.331106 0.000000
0.638200 304.754349 0.000000
0.638400 282.630332 282.630332
0.638600 262.070627 0.000000
0.638800 243.094083 0.000000
0.639000 225.629289 0.000000
0.639200 209.611661 0.000000
0.639400 194.966854 0.000000
0.639600 181.762333 0.000000
0.639800 170.036743 0.000000
0.640000 159.836486 0.000000
0.640200 151.196829 0.000000
0.640400 144.069318 0.000000
0.640600 138.356854 0.000000
0.640800 133.692093 0.000000
0.641000 129.712642 0.000000
0.641200 125.870729 0.000000
0.641400 121.842676 0.000000
0.641600 117.455970 0.000000
0.641800 112.720274 0.000000
0.642000 107.954554 0.000000
0.642200 103.468068 0.000000
0.642400 99.691383 0.000000
0.642600 96.788356 0.000000
0.642800 94.843322 0.000000
0.643000 93.814661 0.000000
0.643200 93.480941 0.000000
0.643400 93.616230 93.616230
0.643600 93.973092 0.000000
0.643800 94.215301 0.000000
0.644000 94.160522 0.000000
0.644200 93.623088 0.000000
0.644400 92.502294 0.000000
0.644600 90.897019 0.000000
0.644800 88.900968 0.000000
0.645000 86.800901 0.000000
0.645200 84.782888 0.000000
0.645400 83.091508 0.000000
0.645600 81.651788 0.000000
0.645800 80.435296 0.000000
0.646000 79.295857 0.000000
0.646200 77.955971 0.000000
0.646400 76.288082 0.000000
0.646600 74.208579 0.000000
0.646800 71.758024 0.000000
0.647000 68.984860 0.000000
0.647200 66.108633 0.000000
0.647400 63.361439 0.000000
0.647600 60.929749 0.000000
0.647800 58.990216 0.000000
0.648000 57.615853 0.000000
0.648200 56.877987 0.000000
0.648400 56.747562 0.000000
0.648600 57.038135 0.000000
0.648800 57.567667 0.000000
0.649000 58.044393 0.000000
0.649200 58.253565 0.000000
0.649400 58.049061 0.000000
0.649600 57.349523 0.000000
0.649800 56.319585 0.000000
0.650000 55.123674 0.000000
0.650200 53.991055 0.000000
0.650400 53.016721 0.000000
0.650600 52.106636 0.000000
0.650800 51.118228 0.000000
0.651000 49.919512 0.000000
0.651200 48.459456 0.000000
0.651400 46.712202 0.000000
0.651600 44.872603 0.000000
0.651800 43.107509 0.000000
0.652000 41.588480 0.000000
0.652200 40.483432 0.000000
0.652400 39.668519 0.000000
0.652600 39.135284 0.000000
0.652800 38.720866 0.000000
0.653000 38.219521 0.000000
0.653200 37.492077 0.000000
0.653400 36.415239 0.000000
0.653600 34.966525 0.000000
0.653800 33.211486 0.000000
0.654000 31.230193 0.000000
0.654200 29.087172 0.000000
0.654400 26.884644 0.000000
0.654600 24.744836 0.000000
0.654800 22.800449 0.000000
0.655000 21.138898 0.000000
0.655200 19.726619 0.000000
0.655400 18.563474 0.000000
0.655600 17.419001 0.000000
0.655800 16.080288 0.000000
0.656000 14.390222 0.000000
0.656200 12.242037 0.000000
0.656400 9.641991 0.000000
0.656600 6.880571 0.000000
0.656800 4.237825 0.000000
0.657000 2.093778 0.000000
0.657200 0.811572 0.811572
0.657400 0.637695 0.000000
0.657600 1.642322 0.000000
0.657800 3.700832 0.000000
0.658000 6.485749 0.000000
0.658200 9.640778 0.000000
0.658400 12.808550 0.000000
0.658600 15.763269 0.000000
0.658800 18.562969 0.000000
0.659000 21.529764 0.000000
0.659200 25.179780 0.000000
0.659400 30.202185 0.000000
0.659600 37.248636 0.000000
0.659800 46.928542 0.000000
0.660000 59.631539 0.000000
0.660200 75.585047 0.000000
0.660400 94.891914 0.000000
0.660600 117.508039 0.000000
0.660800 143.241820 0.000000
0.661000 171.857530 0.000000
0.661200 202.929652 0.000000
0.661400 235.866505 0.000000
0.661600 269.892862 0.000000
0.661800 304.110529 304.110529
0.662000 337.626523 0.000000
0.662200 369.583303 0.000000
0.662400 399.265780 0.000000
0.662600 426.206903 0.000000
0.662800 450.142684 0.000000
0.663000 470.985545 0.000000
0.663200 488.794779 0.000000
0.663400 503.747213 0.000000
0.663600 516.084719 0.000000
0.663800 526.095051 0.000000
0.664000 534.112956 0.000000
0.664200 540.478439 0.000000
0.664400 545.522649 0.000000
0.664600 549.556421 0.000000
0.664800 552.805228 0.000000
0.665000 555.466186 0.000000
0.665200 557.634863 0.000000
0.665400 559.436696 0.000000
0.665600 560.945577 0.000000
0.665800 562.288971 0.000000
0.666000 563.557479 0.000000
0.666200 564.829648 0.000000
0.666400 566.116331 0.000000
0.666600 567.407052 0.000000
0.666800 568.653812 0.000000
0.667000 569.795032 0.000000
0.667200 570.805851 0.000000
0.667400 571.683057 0.000000
0.667600 572.447010 0.000000
0.667800 573.117335 0.000000
0.668000 573.717541 0.000000
0.668200 574.260390 0.000000
0.668400 574.757405 0.000000
0.668600 575.203909 0.000000
0.668800 575.572531 0.000000
0.669000 575.839535 0.000000
0.669200 575.957388 0.000000
0.669400 575.923537 0.000000
0.669600 575.748290 0.000000
0.669800 575.470018 580.304928
0.670000 575.156099 0.000000
0.670200 574.858077 0.000000
0.670400 574.588835 0.000000
0.670600 574.341273 0.000000
0.670800 574.027684 0.000000
0.671000 573.521846 0.000000
0.671200 572.716543 0.000000
0.671400 571.473701 0.000000
0.671600 569.709319 0.000000
0.671800 567.331617 0.000000
0.672000 564.297756 0.000000
0.672200 560.498162 0.000000
0.672400 555.738633 0.000000
0.672600 549.697785 0.000000
0.672800 541.970461 0.000000
0.673000 532.091393 0.000000
0.673200 519.718228 0.000000
0.673400 504.620550 0.000000
0.673600 486.867979 0.000000
0.673800 466.788482 0.000000
0.674000 444.800030 0.000000
0.674200 421.469278 0.000000
0.674400 397.375358 0.000000
0.674600 372.968314 0.000000
0.674800 348.671080 0.000000
0.675000 324.926032 0.000000
0.675200 302.181141 0.000000
0.675400 280.882944 280.882944
0.675600 261.471355 0.000000
0.675800 244.174448 0.000000
0.676000 229.043359 0.000000
0.676200 215.878316 0.000000
0.676400 204.356147 0.000000
0.676600 194.124778 0.000000
0.676800 184.915513 0.000000
0.677000 176.421347 0.000000
0.677200 168.553631 0.000000
0.677400 161.161950 0.000000
0.677600 154.091732 0.000000
0.677800 147.129211 0.000000
0.678000 140.225634 0.000000
0.678200 133.442574 0.000000
0.678400 126.879875 0.000000
0.678600 120.699418 0.000000
0.678800 115.169568 0.000000
0.679000 110.360653 0.000000
0.679200 106.225605 0.000000
0.679400 102.558610 0.000000
0.679600 99.066335 0.000000
0.679800 95.519835 0.000000
0.680000 91.895195 0.000000
0.680200 88.337930 0.000000
0.680400 85.110234 0.000000
0.680600 82.590156 0.000000
0.680800 80.873879 0.000000
0.681000 79.861097 0.000000
0.681200 79.292202 0.000000
0.681400 78.635546 0.000000
0.681600 77.626629 0.000000
0.681800 76.147696 0.000000
0.682000 74.341038 0.000000
0.682200 72.413841 0.000000
0.682400 70.634166 0.000000
0.682600 69.169377 0.000000
0.682800 68.028540 0.000000
0.683000 67.133240 0.000000
0.683200 66.354943 0.000000
0.683400 65.570674 0.000000
0.683600 64.599230 0.000000
0.683800 63.378450 0.000000
0.684000 61.807945 0.000000
0.684200 59.940574 0.000000
0.684400 57.884492 0.000000
0.684600 55.832832 0.000000
0.684800 54.052341 0.000000
0.685000 52.753189 0.000000
0.685200 52.030548 0.000000
0.685400 51.818688 51.818688
0.685600 52.124546 0.000000
0.685800 52.779077 0.000000
0.686000 53.735928 0.000000
0.686200 54.944881 0.000000
0.686400 56.330987 0.000000
0.686600 57.707791 0.000000
0.686800 58.793404 0.000000
0.687000 59.304166 0.000000
0.687200 58.889156 0.000000
0.687400 57.478260 0.000000
0.687600 55.126703 0.000000
0.687800 52.180166 0.000000
0.688000 48.932121 0.000000
0.688200 45.841472 0.000000
0.688400 43.130533 0.000000
0.688600 41.029436 0.000000
0.688800 39.635869 0.000000
0.689000 38.872080 0.000000
0.689200 38.751071 0.000000
0.689400 39.153443 0.000000
0.689600 39.886510 0.000000
0.689800 40.625443 0.000000
0.690000 41.057275 0.000000
0.690200 40.877923 0.000000
0.690400 39.818763 0.000000
0.690600 37.850109 0.000000
0.690800 35.255776 0.000000
0.691000 32.427850 0.000000
0.691200 29.864899 0.000000
0.691400 27.885674 0.000000
0.691600 26.627616 0.000000
0.691800 26.003929 0.000000
0.692000 25.678596 0.000000
0.692200 25.349979 0.000000
0.692400 24.706420 0.000000
0.692600 23.616575 0.000000
0.692800 22.094604 0.000000
0.693000 20.267863 0.000000
0.693200 18.216521 0.000000
0.693400 16.179346 0.000000
0.693600 14.321131 0.000000
0.693800 12.809737 0.000000
0.694000 11.753534 0.000000
0.694200 11.281935 11.281935
0.694400 11.395656 0.000000
0.694600 12.252209 0.000000
0.694800 13.821419 0.000000
0.695000 16.026769 0.000000
0.695200 18.695090 0.000000
0.695400 21.639679 0.000000
0.695600 24.817313 0.000000
0.695800 28.075546 0.000000
0.696000 31.572128 0.000000
0.696200 35.566677 0.000000
0.696400 40.379902 0.000000
0.696600 46.351318 0.000000
0.696800 53.814090 0.000000
0.697000 62.966644 0.000000
0.697200 74.022936 0.000000
0.697400 87.286451 0.000000
0.697600 102.905518 0.000000
0.697800 121.172267 0.000000
0.698000 142.333180 0.000000
0.698200 166.572309 0.000000
0.698400 193.909350 0.000000
0.698600 224.139786 0.000000
0.698800 256.619012 0.000000
0.699000 290.539726 290.539726
0.699200 324.755104 0.000000
0.699400 358.152679 0.000000
0.699600 389.662254 0.000000
0.699800 418.495371 0.000000
0.700000 444.224871 0.000000
0.700200 466.612726 0.000000
0.700400 485.724853 0.000000
0.700600 501.744585 0.000000
0.700800 514.962250 0.000000
0.701000 525.701073 0.000000
0.701200 534.310443 0.000000
0.701400 541.132053 0.000000
0.701600 546.463194 0.000000
0.701800 550.574158 0.000000
0.702000 553.715962 0.000000
0.702200 556.138465 0.000000
0.702400 558.050285 0.000000
0.702600 559.670413 0.000000
0.702800 561.163248 0.000000
0.703000 562.650314 0.000000
0.703200 564.180830 0.000000
0.703400 565.741695 0.000000
0.703600 567.284598 0.000000
0.703800 568.740213 0.000000
0.704000 570.040276 0.000000
0.704200 571.167444 0.000000
0.704400 572.128330 0.000000
0.704600 572.921533 0.000000
0.704800 573.585489 0.000000
0.705000 574.129966 0.000000
0.705200 574.572229 0.000000
0.705400 574.907268 0.000000
0.705600 575.141009 0.000000
0.705800 575.265047 0.000000
0.706000 575.308582 0.000000
0.706200 575.303130 0.000000
0.706400 575.280381 0.000000
0.706600 575.271042 0.000000
0.706800 575.298280 0.000000
0.707000 575.375197 0.000000
0.707200 575.504892 0.000000
0.707400 575.645877 0.000000
0.707600 575.783717 0.000000
0.707800 575.858820 0.000000
0.708000 575.789226 0.000000
0.708200 575.480353 580.304928
0.708400 574.808652 0.000000
0.708600 573.620985 0.000000
0.708800 571.741154 0.000000
0.709000 568.966345 0.000000
0.709200 565.084972 0.000000
0.709400 559.891425 0.000000
0.709600 553.122304 0.000000
0.709800 544.612868 0.000000
0.710000 534.150654 0.000000
0.710200 521.579329 0.000000
0.710400 506.748917 0.000000
0.710600 489.559250 0.000000
0.710800 470.039959 0.000000
0.711000 448.375802 0.000000
0.711200 424.900878 0.000000
0.711400 400.127212 0.000000
0.711600 374.778775 0.000000
0.711800 349.569646 0.000000
0.712000 325.197044 0.000000
0.712200 302.245790 0.000000
0.712400 281.078524 281.078524
0.712600 261.888947 0.000000
0.712800 244.728795 0.000000
0.713000 229.489429 0.000000
0.713200 215.971834 0.000000
0.713400 203.890384 0.000000
0.713600 192.923797 0.000000
0.713800 182.709644 0.000000
0.714000 172.866509 0.000000
0.714200 163.271667 0.000000
0.714400 153.871758 0.000000
0.714600 144.873082 0.000000
0.714800 136.517021 0.000000
0.715000 129.061654 0.000000
0.715200 122.615171 0.000000
0.715400 117.158736 0.000000
0.715600 112.531612 0.000000
0.715800 108.426186 0.000000
0.716000 104.641756 0.000000
0.716200 100.986834 0.000000
0.716400 97.401354 0.000000
0.716600 93.926044 0.000000
0.716800 90.567295 0.000000
0.717000 87.397046 0.000000
0.717200 84.534926 0.000000
0.717400 81.942927 0.000000
0.717600 79.688974 0.000000
0.717800 77.765283 0.000000
0.718000 76.200363 0.000000
0.718200 74.990708 0.000000
0.718400 74.069042 0.000000
0.718600 73.415045 0.000000
0.718800 72.866126 0.000000
0.719000 72.296757 0.000000
0.719200 71.485833 0.000000
0.719400 70.362098 0.000000
0.719600 68.906363 0.000000
0.719800 67.143566 0.000000
0.720000 65.287042 0.000000
0.720200 63.544415 0.000000
0.720400 62.208252 0.000000
0.720600 61.344591 0.000000
0.720800 60.994966 0.000000
0.721000 61.096094 61.096094
0.721200 61.330023 0.000000
0.721400 61.460730 0.000000
0.721600 61.334121 0.000000
0.721800 60.822022 0.000000
0.722000 60.049602 0.000000
0.722200 59.161058 0.000000
0.722400 58.282486 0.000000
0.722600 57.498739 0.000000
0.722800 56.744115 0.000000
0.723000 55.956903 0.000000
0.723200 55.107797 0.000000
0.723400 54.320784 0.000000
0.723600 53.731804 0.000000
0.723800 53.565967 0.000000
0.724000 53.922139 0.000000
0.724200 54.631223 0.000000
0.724400 55.435475 0.000000
0.724600 55.990511 0.000000
0.724800 56.147557 0.000000
0.725000 55.758041 0.000000
0.725200 54.820197 0.000000
0.725400 53.510633 0.000000
0.725600 51.944456 0.000000
0.725800 50.213644 0.000000
0.726000 48.409057 0.000000
0.726200 46.687229 0.000000
0.726400 45.317268 0.000000
0.726600 44.521882 0.000000
0.726800 44.381292 0.000000
0.727000 44.797034 0.000000
0.727200 45.532573 0.000000
0.727400 46.167974 0.000000
0.727600 46.294994 0.000000
0.727800 45.740029 0.000000
0.728000 44.520128 0.000000
0.728200 42.830390 0.000000
0.728400 41.015633 0.000000
0.728600 39.233636 0.000000
0.728800 37.581446 0.000000
0.729000 35.979024 0.000000
0.729200 34.294457 0.000000
0.729400 32.407288 0.000000
0.729600 30.222364 0.000000
0.729800 27.787025 0.000000
0.730000 25.324595 0.000000
0.730200 22.985637 0.000000
0.730400 20.963512 0.000000
0.730600 19.366078 0.000000
0.730800 18.217626 0.000000
0.731000 17.462439 0.000000
0.731200 16.950977 0.000000
0.731400 16.414792 0.000000
0.731600 15.799719 0.000000
0.731800 15.113123 0.000000
0.732000 14.482328 0.000000
0.732200 14.171781 14.171781
0.732400 14.585760 0.000000
0.732600 16.076201 0.000000
0.732800 19.061055 0.000000
0.733000 23.612911 0.000000
0.733200 29.894661 0.000000
0.733400 37.873109 0.000000
0.733600 47.477564 0.000000
0.733800 58.692808 0.000000
0.734000 71.616938 0.000000
0.734200 86.502328 0.000000
0.734400 103.753731 0.000000
0.734600 123.668022 0.000000
0.734800 146.462233 0.000000
0.735000 172.139531 0.000000
0.735200 200.489218 0.000000
0.735400 231.109114 0.000000
0.735600 263.445475 0.000000
0.735800 296.733921 296.733921
0.736000 330.149190 0.000000
0.736200 362.778255 0.000000
0.736400 393.702896 0.000000
0.736600 422.098500 0.000000
0.736800 447.345073 0.000000
0.737000 469.123059 0.000000
0.737200 487.506412 0.000000
0.737400 502.644518 0.000000
0.737600 514.995878 0.000000
0.737800 525.007065 0.000000
0.738000 533.122072 0.000000
0.738200 539.717229 0.000000
0.738400 545.036084 0.000000
0.738600 549.245718 0.000000
0.738800 552.514342 0.000000
0.739000 555.000981 0.000000
0.739200 556.890877 0.000000
0.739400 558.404587 0.000000
0.739600 559.774190 0.000000
0.739800 561.143566 0.000000
0.740000 562.594205 0.000000
0.740200 564.096845 0.000000
0.740400 565.571927 0.000000
0.740600 566.951317 0.000000
0.740800 568.175609 0.000000
0.741000 569.246836 0.000000
0.741200 570.205171 0.000000
0.741400 571.097076 0.000000
0.741600 571.952098 0.000000
0.741800 572.766700 0.000000
0.742000 573.525378 0.000000
0.742200 574.186750 0.000000
0.742400 574.709553 0.000000
0.742600 575.104948 0.000000
0.742800 575.381953 0.000000
0.743000 575.592967 0.000000
0.743200 575.779775 0.000000
0.743400 575.972422 0.000000
0.743600 576.160484 0.000000
0.743800 576.308688 0.000000
0.744000 576.380439 0.000000
0.744200 576.285074 581.304928
0.744400 575.976146 0.000000
0.744600 575.400962 0.000000
0.744800 574.547434 0.000000
0.745000 573.388482 0.000000
0.745200 571.892111 0.000000
0.745400 569.956997 0.000000
0.745600 567.442633 0.000000
0.745800 564.173044 0.000000
0.746000 559.911766 0.000000
0.746200 554.426772 0.000000
0.746400 547.434661 0.000000
0.746600 538.722177 0.000000
0.746800 528.092591 0.000000
0.747000 515.412042 0.000000
0.747200 500.643500 0.000000
0.747400 483.881961 0.000000
0.747600 465.392295 0.000000
0.747800 445.458674 0.000000
0.748000 424.416061 0.000000
0.748200 402.660445 0.000000
0.748400 380.538861 0.000000
0.748600 358.424487 0.000000
0.748800 336.572907 0.000000
0.749000 315.236948 0.000000
0.749200 294.540399 0.000000
0.749400 274.600935 274.600935
0.749600 255.507348 0.000000
0.749800 237.336621 0.000000
0.750000 220.206803 0.000000
0.750200 204.415341 0.000000
0.750400 190.108397 0.000000
0.750600 177.488794 0.000000
0.750800 166.578052 0.000000
0.751000 157.326167 0.000000
0.751200 149.489371 0.000000
0.751400 142.749003 0.000000
0.751600 136.780012 0.000000
0.751800 131.274051 0.000000
0.752000 126.083935 0.000000
0.752200 121.191599 0.000000
0.752400 116.613368 0.000000
0.752600 112.476419 0.000000
0.752800 108.833736 0.000000
0.753000 105.669831 0.000000
0.753200 102.879279 0.000000
0.753400 100.378045 0.000000
0.753600 98.033762 0.000000
0.753800 95.808748 0.000000
0.754000 93.703432 0.000000
0.754200 91.658719 0.000000
0.754400 89.658106 0.000000
0.754600 87.681679 0.000000
0.754800 85.713715 0.000000
0.755000 83.643156 0.000000
0.755200 81.444547 0.000000
0.755400 79.033071 0.000000
0.755600 76.319602 0.000000
0.755800 73.143050 0.000000
0.756000 69.511807 0.000000
0.756200 65.497815 0.000000
0.756400 61.361090 0.000000
0.756600 57.445000 0.000000
0.756800 54.208676 0.000000
0.757000 51.962156 0.000000
0.757200 50.934876 0.000000
0.757400 51.144158 51.144158
0.757600 52.339112 0.000000
0.757800 54.143389 0.000000
0.758000 56.130895 0.000000
0.758200 57.863530 0.000000
0.758400 59.123285 0.000000
0.758600 59.729891 0.000000
0.758800 59.802430 0.000000
0.759000 59.402908 0.000000
0.759200 58.761443 0.000000
0.759400 57.985956 0.000000
0.759600 57.161922 0.000000
0.759800 56.249674 0.000000
0.760000 55.285468 0.000000
0.760200 54.151528 0.000000
0.760400 52.883024 0.000000
0.760600 51.476600 0.000000
0.760800 49.985906 0.000000
0.761000 48.421776 0.000000
0.761200 46.853963 0.000000
0.761400 45.236654 0.000000
0.761600 43.503541 0.000000
0.761800 41.630133 0.000000
0.762000 39.586792 0.000000
0.762200 37.440023 0.000000
0.762400 35.439924 0.000000
0.762600 33.779695 0.000000
0.762800 32.746824 0.000000
0.763000 32.481374 0.000000
0.763200 33.021253 0.000000
0.763400 34.175894 0.000000
0.763600 35.508674 0.000000
0.763800 36.618160 0.000000
0.764000 37.173137 0.000000
0.764200 37.062416 0.000000
0.764400 36.428912 0.000000
0.764600 35.602294 0.000000
0.764800 34.917146 0.000000
0.765000 34.706962 0.000000
0.765200 34.893478 0.000000
0.765400 35.190626 0.000000
0.765600 35.209520 0.000000
0.765800 34.658755 0.000000
0.766000 33.421296 0.000000
0.766200 31.664431 0.000000
0.766400 29.676411 0.000000
0.766600 27.797306 0.000000
0.766800 26.232063 0.000000
0.767000 24.987826 0.000000
0.767200 23.931187 0.000000
0.767400 23.012278 0.000000
0.767600 22.146407 0.000000
0.767800 21.438751 0.000000
0.768000 21.012707 21.012707
0.768200 20.929310 0.000000
0.768400 21.267946 0.000000
0.768600 22.020328 0.000000
0.768800 23.124926 0.000000
0.769000 24.630360 0.000000
0.769200 26.535876 0.000000
0.769400 28.991886 0.000000
0.769600 32.092214 0.000000
0.769800 35.893680 0.000000
0.770000 40.498913 0.000000
0.770200 46.022426 0.000000
0.770400 52.561378 0.000000
0.770600 60.336408 0.000000
0.770800 69.580442 0.000000
0.771000 80.707870 0.000000
0.771200 94.072567 0.000000
0.771400 110.163329 0.000000
0.771600 129.336450 0.000000
0.771800 151.938131 0.000000
0.772000 178.010690 0.000000
0.772200 207.286296 0.000000
0.772400 239.215580 0.000000
0.772600 272.955790 0.000000
0.772800 307.501374 307.501374
0.773000 341.771746 0.000000
0.773200 374.707614 0.000000
0.773400 405.421588 0.000000
0.773600 433.231205 0.000000
0.773800 457.675268 0.000000
0.774000 478.563176 0.000000
0.774200 495.889303 0.000000
0.774400 509.962359 0.000000
0.774600 521.138746 0.000000
0.774800 529.883660 0.000000
0.775000 536.692069 0.000000
0.775200 542.007639 0.000000
0.775400 546.315236 0.000000
0.775600 549.902330 0.000000
0.775800 553.060313 0.000000
0.776000 555.968536 0.000000
0.776200 558.677303 0.000000
0.776400 561.162458 0.000000
0.776600 563.380290 0.000000
0.776800 565.273334 0.000000
0.777000 566.871617 0.000000
0.777200 568.198612 0.000000
0.777400 569.338335 0.000000
0.777600 570.335497 0.000000
0.777800 571.203752 0.000000
0.778000 571.924094 0.000000
0.778200 572.444746 0.000000
0.778400 572.759382 0.000000
0.778600 572.872575 0.000000
0.778800 572.861610 0.000000
0.779000 572.819437 0.000000
0.779200 572.834448 0.000000
0.779400 572.980621 0.000000
0.779600 573.257378 0.000000
0.779800 573.656384 0.000000
0.780000 574.102047 0.000000
0.780200 574.521775 0.000000
0.780400 574.860618 0.000000
0.780600 575.092630 0.000000
0.780800 575.201856 0.000000
0.781000 575.214733 0.000000
0.781200 575.141010 0.000000
0.781400 574.966301 0.000000
0.781600 574.630754 0.000000
0.781800 574.039015 0.000000
0.782000 573.046313 579.304928
0.782200 571.473200 0.000000
0.782400 569.167729 0.000000
0.782600 566.003082 0.000000
0.782800 561.883121 0.000000
0.783000 556.765882 0.000000
0.783200 550.562196 0.000000
0.783400 543.144246 0.000000
0.783600 534.312439 0.000000
0.783800 523.733308 0.000000
0.784000 511.008537 0.000000
0.784200 495.918342 0.000000
0.784400 478.255112 0.000000
0.784600 458.104724 0.000000
0.784800 435.885258 0.000000
0.785000 412.170205 0.000000
0.785200 387.819658 0.000000
0.785400 363.540256 0.000000
0.785600 339.977019 0.000000
0.785800 317.546631 0.000000
0.786000 296.432511 0.000000
0.786200 276.643675 276.643675
0.786400 258.169387 0.000000
0.786600 241.023723 0.000000
0.786800 225.239115 0.000000
0.787000 210.973975 0.000000
0.787200 198.352765 0.000000
0.787400 187.400375 0.000000
0.787600 178.085675 0.000000
0.787800 170.222661 0.000000
0.788000 163.505860 0.000000
0.788200 157.611029 0.000000
0.788400 152.167923 0.000000
0.788600 147.068455 0.000000
0.788800 142.213596 0.000000
0.789000 137.572217 0.000000
0.789200 133.250271 0.000000
0.789400 129.194263 0.000000
0.789600 125.422094 0.000000
0.789800 121.817918 0.000000
0.790000 118.267945 0.000000
0.790200 114.732894 0.000000
0.790400 111.100681 0.000000
0.790600 107.372754 0.000000
0.790800 103.503725 0.000000
0.791000 99.524341 0.000000
0.791200 95.415181 0.000000
0.791400 91.280177 0.000000
0.791600 87.253850 0.000000
0.791800 83.415583 0.000000
0.792000 79.877673 0.000000
0.792200 76.853121 0.000000
0.792400 74.457854 0.000000
0.792600 72.721263 0.000000
0.792800 71.654981 0.000000
0.793000 71.103288 0.000000
0.793200 70.875145 0.000000
0.793400 70.675660 0.000000
0.793600 70.400881 0.000000
0.793800 70.020983 0.000000
0.794000 69.560874 0.000000
0.794200 69.122837 0.000000
0.794400 68.728089 0.000000
0.794600 68.381758 0.000000
0.794800 68.015641 0.000000
0.795000 67.580398 0.000000
0.795200 67.014418 0.000000
0.795400 66.273632 0.000000
0.795600 65.219614 0.000000
0.795800 63.756794 0.000000
0.796000 61.858354 0.000000
0.796200 59.596902 0.000000
0.796400 57.076274 0.000000
0.796600 54.609930 0.000000
0.796800 52.534242 0.000000
0.797000 50.873640 0.000000
0.797200 49.686809 0.000000
0.797400 48.721378 0.000000
0.797600 47.748825 0.000000
0.797800 46.478462 0.000000
0.798000 44.907152 0.000000
0.798200 42.993922 0.000000
0.798400 40.950699 0.000000
0.798600 38.935709 0.000000
0.798800 37.061516 0.000000
0.799000 35.264717 0.000000
0.799200 33.521126 0.000000
0.799400 31.694852 0.000000
0.799600 29.800008 0.000000
0.799800 27.942448 0.000000
0.800000 26.364529 0.000000
0.800200 25.353288 0.000000
0.800400 25.061327 25.061327
0.800600 25.659207 0.000000
0.800800 27.014297 0.000000
0.801000 28.874504 0.000000
0.801200 31.059425 0.000000
0.801400 33.226249 0.000000
0.801600 35.145782 0.000000
0.801800 36.610321 0.000000
0.802000 37.390779 0.000000
0.802200 37.380794 0.000000
0.802400 36.568530 0.000000
0.802600 34.970066 0.000000
0.802800 32.853694 0.000000
0.803000 30.447129 0.000000
0.803200 27.998579 0.000000
0.803400 25.602624 0.000000
0.803600 23.371465 0.000000
0.803800 21.221258 0.000000
0.804000 19.227680 0.000000
0.804200 17.443919 0.000000
0.804400 15.988292 0.000000
0.804600 15.005778 0.000000
0.804800 14.500763 14.500763
0.805000 14.425816 0.000000
0.805200 14.716864 0.000000
0.805400 15.298426 0.000000
0.805600 16.133911 0.000000
0.805800 17.385209 0.000000
0.806000 19.137775 0.000000
0.806200 21.642100 0.000000
0.806400 24.930916 0.000000
0.806600 29.106583 0.000000
0.806800 34.169587 0.000000
0.807000 40.124626 0.000000
0.807200 47.071652 0.000000
0.807400 55.220008 0.000000
0.807600 64.910601 0.000000
0.807800 76.607183 0.000000
0.808000 90.777025 0.000000
0.808200 107.780380 0.000000
