# Scattering^16 vs Time
# Time,Scatter amount^16
# Forward scatter, Side scatter
5662.000000 483736579535.397461 34402.329732
5663.000000 1177982734602.414795 47099.406464
5664.000000 2624501172886.455078 61876.155141
5665.000000 5369340009786.728516 77588.457190
5666.000000 10113781173517.726562 92133.627130
5667.000000 17605677493828.750000 103765.138695
5668.000000 28373408915030.007812 110057.574517
5669.000000 42522004112349.992188 110820.309430
5670.000000 59288676701757.195312 104983.548434
5671.000000 77298949858964.921875 93831.645109
5672.000000 94453979324032.437500 78575.488596
5673.000000 108425087748108.921875 61965.070078
5674.000000 117279853982712.515625 45591.434376
5675.000000 119774843760112.343750 31128.110883
5676.000000 115984225637211.906250 20190.193982
5677.000000 106556312002740.593750 12086.324860
5678.000000 93394720106698.390625 6859.519372
5679.000000 78054240418610.500000 3608.666315
5680.000000 62592912940392.890625 1784.100781
5681.000000 48185300018573.343750 820.708119
5682.000000 35711552505682.500000 355.845582
5683.000000 25539003991183.320312 143.679827
5684.000000 17677201485919.402344 55.376608
5685.000000 11888165282656.701172 21.014966
5686.000000 7782103202393.261719 7.564414
5687.000000 4983348062405.273438 2.731152
5688.000000 3129211673129.503418 0.953565
5689.000000 1935190392328.772949 0.338639
5690.000000 1179674974182.359863 0.117449
5691.000000 710793128239.586670 0.041714
5692.000000 424722019727.391235 0.015221
5693.000000 252203025647.452698 0.005754
5694.000000 149316394797.126556 0.002281
5695.000000 88337595959.432007 0.000953
5696.000000 52355689063.905487 0.000417
5697.000000 31156466747.635750 0.000184
5698.000000 18577514650.428913 0.000086
5699.000000 11108161427.817177 0.000040
5700.000000 6678465923.422285 0.000020
5701.000000 4030832304.985273 0.000010
5702.000000 2443745419.270402 0.000005
5703.000000 1483908773.454814 0.000003
5704.000000 903034569.933654 0.000002
5705.000000 552096048.006921 0.000001
5706.000000 337672545.665976 0.000001
5707.000000 207558546.924181 0.000000
5708.000000 127706063.091432 0.000000
5709.000000 79163886.454853 0.000000
5710.000000 49276303.217265 0.000000
5711.000000 30981328.274497 0.000000
5712.000000 19633570.666538 0.000000
5713.000000 12568937.581880 0.000000
5714.000000 8156636.745445 0.000000
5715.000000 5370928.940528 0.000000
5716.000000 3612333.848346 0.000000
5717.000000 2473193.843892 0.000000
5718.000000 1737840.357536 0.000000
5719.000000 1243403.701218 0.000000
5720.000000 914863.021384 0.000000
5721.000000 686210.073110 0.000000
5722.000000 526347.196630 0.000000
5723.000000 409854.857847 0.000000
5724.000000 323458.906959 0.000000
5725.000000 257456.272914 0.000000
5726.000000 205734.154992 0.000000
5727.000000 165378.954850 0.000000
5728.000000 132456.905821 0.000000
5729.000000 106413.304840 0.000000
5730.000000 84527.548671 0.000000
5731.000000 66679.714498 0.000000
5732.000000 51833.260557 0.000000
5733.000000 39776.810030 0.000000
5734.000000 30193.216187 0.000000
5735.000000 22485.342049 0.000000
5736.000000 16408.382185 0.000000
5737.000000 11793.808227 0.000000
5738.000000 8331.781343 0.000000
5739.000000 5809.735249 0.000000
5740.000000 3970.177848 0.000000
5741.000000 2677.699238 0.000000
5742.000000 1791.558054 0.000000
5743.000000 1179.827078 0.000000
5744.000000 768.308768 0.000000
5745.000000 489.998927 0.000000
5746.000000 308.365503 0.000000
5747.000000 192.277344 0.000000
5748.000000 119.471252 0.000000
5749.000000 74.520238 0.000000
5750.000000 45.679874 0.000000
5751.000000 27.930471 0.000000
5752.000000 17.060639 0.000000
5753.000000 10.497092 0.000000
5754.000000 6.515000 0.000000
5755.000000 4.033962 0.000000
5756.000000 2.554763 0.000000
5757.000000 1.615369 0.000000
5758.000000 1.032379 0.000000
5759.000000 0.660210 0.000000
5760.000000 0.427314 0.000000
5761.000000 0.275673 0.000000
5762.000000 0.179566 0.000000
5763.000000 0.118400 0.000000
5764.000000 0.077711 0.000001
5765.000000 0.051417 0.000001
5766.000000 0.033498 0.000001
5767.000000 0.021678 0.000001
5768.000000 0.013847 0.000001
5769.000000 0.008860 0.000001
5770.000000 0.005627 0.000001
5771.000000 0.003578 0.000001
5772.000000 0.002272 0.000001
5773.000000 0.001450 0.000001
5774.000000 0.000943 0.000001
5775.000000 0.000615 0.000001
5776.000000 0.000402 0.000001
5777.000000 0.000263 0.000001
5778.000000 0.000174 0.000001
5779.000000 0.000117 0.000001
5780.000000 0.000081 0.000001
5781.000000 0.000059 0.000001
5782.000000 0.000044 0.000001
5783.000000 0.000034 0.000001
5784.000000 0.000026 0.000001
5785.000000 0.000022 0.000001
5786.000000 0.000019 0.000002
5787.000000 0.000017 0.000002
5788.000000 0.000016 0.000002
5789.000000 0.000015 0.000003
5790.000000 0.000015 0.000003
5791.000000 0.000015 0.000004
5792.000000 0.000015 0.000004
5793.000000 0.000015 0.000005
5794.000000 0.000016 0.000005
5795.000000 0.000016 0.000005
5796.000000 0.000016 0.000006
5797.000000 0.000016 0.000006
5798.000000 0.000016 0.000006
5799.000000 0.000015 0.000006
5800.000000 0.000014 0.000006
5801.000000 0.000013 0.000005
5802.000000 0.000013 0.000005
5803.000000 0.000012 0.000005
5804.000000 0.000010 0.000004
5805.000000 0.000009 0.000004
5806.000000 0.000008 0.000004
5807.000000 0.000008 0.000004
5808.000000 0.000007 0.000004
5809.000000 0.000007 0.000004
5810.000000 0.000006 0.000004
5811.000000 0.000006 0.000004
5812.000000 0.000005 0.000005
5813.000000 0.000005 0.000005
5814.000000 0.000004 0.000005
5815.000000 0.000004 0.000006
5816.000000 0.000004 0.000007
5817.000000 0.000004 0.000007
5818.000000 0.000004 0.000008
5819.000000 0.000003 0.000008
5820.000000 0.000003 0.000009
5821.000000 0.000003 0.000009
5822.000000 0.000003 0.000009
5823.000000 0.000003 0.000009
5824.000000 0.000003 0.000009
5825.000000 0.000003 0.000009
5826.000000 0.000003 0.000009
5827.000000 0.000003 0.000008
5828.000000 0.000003 0.000008
5829.000000 0.000003 0.000007
5830.000000 0.000003 0.000007
5831.000000 0.000003 0.000006
5832.000000 0.000003 0.000006
5833.000000 0.000003 0.000006
5834.000000 0.000003 0.000005
5835.000000 0.000003 0.000005
5836.000000 0.000003 0.000005
5837.000000 0.000003 0.000005
5838.000000 0.000003 0.000005
5839.000000 0.000004 0.000005
5840.000000 0.000004 0.000005
5841.000000 0.000004 0.000005
5842.000000 0.000005 0.000005
5843.000000 0.000005 0.000006
5844.000000 0.000005 0.000006
5845.000000 0.000006 0.000007
5846.000000 0.000006 0.000008
5847.000000 0.000007 0.000008
5848.000000 0.000007 0.000009
5849.000000 0.000008 0.000010
5850.000000 0.000008 0.000010
5851.000000 0.000009 0.000011
5852.000000 0.000010 0.000011
5853.000000 0.000011 0.000010
5854.000000 0.000012 0.000010
5855.000000 0.000014 0.000009
5856.000000 0.000016 0.000007
5857.000000 0.000019 0.000006
5858.000000 0.000023 0.000004
5859.000000 0.000028 0.000003
5860.000000 0.000037 0.000002
5861.000000 0.000051 0.000001
5862.000000 0.000075 0.000001
5863.000000 0.000119 0.000001
5864.000000 0.000202 0.000000
5865.000000 0.000382 0.000000
5866.000000 0.000781 0.000000
5867.000000 0.001774 0.000000
5868.000000 0.004323 0.000000
5869.000000 0.011323 0.000000
5870.000000 0.031216 0.000000
5871.000000 0.089454 0.000000
5872.000000 0.261839 0.000000
5873.000000 0.765983 0.000000
5874.000000 2.257434 0.000000
5875.000000 6.537681 0.000000
5876.000000 18.498568 0.000000
5877.000000 50.866831 0.000000
5878.000000 135.746609 0.000000
5879.000000 352.376894 0.000000
5880.000000 887.181428 0.000000
5881.000000 2190.711397 0.000000
5882.000000 5310.952954 0.000000
5883.000000 12623.920359 0.000000
5884.000000 29745.406224 0.000000
5885.000000 69348.030965 0.000000
5886.000000 161716.152922 0.000000
5887.000000 376748.494592 0.000001
5888.000000 876965.862752 0.000001
5889.000000 2056537.361626 0.000001
5890.000000 4835892.489666 0.000002
5891.000000 11490245.656116 0.000003
5892.000000 27474391.881646 0.000005
5893.000000 65968864.571451 0.000007
5894.000000 158589907.776046 0.000012
5895.000000 381089829.212067 0.000019
5896.000000 910037172.857553 0.000030
5897.000000 2152325446.456131 0.000049
5898.000000 5014871001.110618 0.000078
5899.000000 11449310478.443451 0.000123
5900.000000 25470485608.598354 0.000190
5901.000000 54936899735.732895 0.000283
5902.000000 114164095337.270813 0.000404
5903.000000 227074439043.524689 0.000554
5904.000000 429632738176.967224 0.000721
5905.000000 772627396748.083252 0.000895
5906.000000 1308316319470.906738 0.001048
5907.000000 2087246552467.832275 0.001164
5908.000000 3109569031632.757812 0.001221
5909.000000 4323230585660.810059 0.001215
5910.000000 5589711210282.066406 0.001140
5911.000000 6695615023987.903320 0.001007
5912.000000 7434263249183.046875 0.000840
5913.000000 7606430751442.771484 0.000664
5914.000000 7176402493609.797852 0.000495
5915.000000 6219989894384.133789 0.000345
5916.000000 4952170740037.533203 0.000224
5917.000000 3607613650254.421387 0.000136
5918.000000 2403679644647.399414 0.000076
5919.000000 1460404160290.753418 0.000040
5920.000000 807387072702.795776 0.000019
5921.000000 404791977438.084961 0.000008
5922.000000 184138079470.064606 0.000003
5923.000000 75691421882.814072 0.000001
5924.000000 28043451492.528355 0.000000
5925.000000 9344380940.686836 0.000000
5926.000000 2793596049.923094 0.000000
5927.000000 748058463.192336 0.000000
5928.000000 178907348.299240 0.000000
5929.000000 38202984.744012 0.000000
5930.000000 7262976.554993 0.000000
5931.000000 1233802.346361 0.000000
5932.000000 186008.346920 0.000000
5933.000000 24969.745664 0.000000
5934.000000 2979.517244 0.000000
5935.000000 317.253442 0.000000
5936.000000 30.308377 0.000000
5937.000000 2.589462 0.000000
5938.000000 0.199238 0.000000
5939.000000 0.013887 0.000000
5940.000000 0.000887 0.000000
5941.000000 0.000053 0.000000
5942.000000 0.000003 0.000000
5943.000000 0.000000 0.000000
5944.000000 0.000000 0.000000
5945.000000 0.000000 0.000000
5946.000000 0.000000 0.000000
5947.000000 0.000000 0.000000
5948.000000 0.000000 0.000000
5949.000000 0.000000 0.000000
5950.000000 0.000000 0.000000
5951.000000 0.000000 0.000000
5952.000000 0.000000 0.000000
5953.000000 0.000000 0.000000
5954.000000 0.000000 0.000000
5955.000000 0.000000 0.000000
5956.000000 0.000000 0.000000
5957.000000 0.000000 0.000000
5958.000000 0.000000 0.000000
5959.000000 0.000000 0.000000
5960.000000 0.000000 0.000000
5961.000000 0.000000 0.000000
5962.000000 0.000000 0.000000
5963.000000 0.000000 0.000000
5964.000000 0.000000 0.000000
5965.000000 0.000000 0.000000
5966.000000 0.000000 0.000000
5967.000000 0.000000 0.000000
5968.000000 0.000000 0.000000
5969.000000 0.000000 0.000000
5970.000000 0.000000 0.000000
5971.000000 0.000000 0.000000
5972.000000 0.000000 0.000000
5973.000000 0.000000 0.000000
5974.000000 0.000000 0.000000
5975.000000 0.000000 0.000000
5976.000000 0.000000 0.000000
5977.000000 0.000000 0.000000
5978.000000 0.000000 0.000000
5979.000000 0.000000 0.000000
5980.000000 0.000000 0.000000
5981.000000 0.000000 0.000000
5982.000000 0.000000 0.000000
5983.000000 0.000000 0.000000
5984.000000 0.000000 0.000000
5985.000000 0.000000 0.000000
5986.000000 0.000000 0.000000
5987.000000 0.000000 0.000000
5988.000000 0.000000 0.000000
5989.000000 0.000000 0.000000
5990.000000 0.000000 0.000000
5991.000000 0.000000 0.000000
5992.000000 0.000000 0.000000
5993.000000 0.000000 0.000000
5994.000000 0.000000 0.000000
5995.000000 0.000000 0.000000
5996.000000 0.000000 0.000000
5997.000000 0.000000 0.000000
5998.000000 0.000000 0.000000
5999.000000 0.000000 0.000000
6000.000000 0.000000 0.000000
6001.000000 0.000000 0.000000
6002.000000 0.000000 0.000000
6003.000000 0.000000 0.000000
6004.000000 0.000000 0.000000
6005.000000 0.000000 0.000000
6006.000000 0.000000 0.000001
6007.000000 0.000000 0.000006
6008.000000 0.000000 0.000041
6009.000000 0.000000 0.000286
6010.000000 0.000000 0.001678
6011.000000 0.000000 0.009169
6012.000000 0.000002 0.044870
6013.000000 0.000047 0.196819
6014.000000 0.000899 0.760200
6015.000000 0.015690 2.612037
6016.000000 0.248404 8.238177
6017.000000 3.549339 23.199302
6018.000000 45.382863 61.084679
6019.000000 517.520105 145.456047
6020.000000 5237.052695 324.823526
6021.000000 46984.768065 675.629628
6022.000000 373975.109059 1316.975654
6023.000000 2640794.772090 2375.555911
6024.000000 16533119.410890 4030.938374
6025.000000 92022276.135573 6508.655591
6026.000000 455151471.613062 9980.602950
6027.000000 2009338263.761602 14677.467145
6028.000000 7937347409.270385 20635.442328
6029.000000 28126646441.836952 28019.368343
6030.000000 89752301771.844727 37115.052779
6031.000000 258411960264.559601 47099.946258
6032.000000 674996763723.741455 57701.632081
6033.000000 1602451440446.241943 67853.136714
6034.000000 3474392623935.785156 76927.840451
6035.000000 6889487438812.102539 83588.961205
6036.000000 12548901621362.685547 87249.467689
6037.000000 21077667933808.187500 86964.097421
6038.000000 32745834885141.789062 82529.026366
6039.000000 47245875689571.367188 75041.253442
6040.000000 63458185772084.968750 63840.182418
6041.000000 79643433040082.062500 51439.878519
6042.000000 93630786511908.031250 39671.589815
6043.000000 103376661674021.828125 28864.529460
6044.000000 107661585277908.953125 19893.342472
6045.000000 106062018126478.015625 12928.969544
6046.000000 98878581722906.656250 8004.889113
6047.000000 87585219340007.562500 4672.904766
6048.000000 73891532632318.312500 2597.254705
6049.000000 59585893324489.843750 1391.428819
6050.000000 46028905407642.148438 729.479294
6051.000000 34202201289208.164062 371.755716
6052.000000 24534544589208.695312 183.785850
6053.000000 17017207037898.931641 88.945923
6054.000000 11456295294541.076172 41.783266
6055.000000 7500247828086.971680 19.462934
6056.000000 4803541150208.407227 9.247213
6057.000000 3012827057579.346191 4.252644
6058.000000 1859489096777.677002 1.981121
6059.000000 1131054418406.115234 0.891888
6060.000000 679909930613.836548 0.415257
6061.000000 405523135662.861084 0.189605
6062.000000 240088356502.946777 0.087748
6063.000000 141620802419.139252 0.041435
6064.000000 83215316478.210846 0.020514
6065.000000 48874872943.933853 0.010572
6066.000000 28746083042.379047 0.005540
6067.000000 16924580468.528006 0.003113
6068.000000 9979078694.396770 0.001772
6069.000000 5906470045.092736 0.001114
6070.000000 3509173035.935117 0.000718
6071.000000 2096979686.125854 0.000494
6072.000000 1255234792.183248 0.000360
6073.000000 754150080.817620 0.000287
6074.000000 456070899.031813 0.000238
6075.000000 276544752.303841 0.000198
6076.000000 168873891.376271 0.000168
6077.000000 103380299.556813 0.000141
6078.000000 63624937.467173 0.000119
6079.000000 39268549.490264 0.000097
6080.000000 24390114.083892 0.000075
6081.000000 15223937.662732 0.000059
6082.000000 9590138.848245 0.000046
6083.000000 6092603.505126 0.000035
6084.000000 3923877.764292 0.000027
6085.000000 2566725.547585 0.000020
6086.000000 1710482.158284 0.000015
6087.000000 1160298.078302 0.000011
6088.000000 805837.135230 0.000009
6089.000000 573182.699569 0.000007
6090.000000 419726.507764 0.000006
6091.000000 315403.744219 0.000005
6092.000000 244308.827533 0.000004
6093.000000 194037.847472 0.000004
6094.000000 158147.881456 0.000003
6095.000000 131228.811165 0.000003
6096.000000 111050.835529 0.000003
6097.000000 95018.390855 0.000003
6098.000000 81360.053807 0.000002
6099.000000 69688.652173 0.000002
6100.000000 58839.197992 0.000002
6101.000000 49080.731554 0.000001
6102.000000 39613.197266 0.000001
6103.000000 31059.052993 0.000001
6104.000000 23558.251441 0.000001
6105.000000 17187.896237 0.000000
6106.000000 12065.727505 0.000000
6107.000000 8086.319050 0.000000
6108.000000 5187.265575 0.000000
6109.000000 3222.927932 0.000000
6110.000000 1933.000236 0.000000
6111.000000 1133.333058 0.000000
6112.000000 652.516690 0.000000
6113.000000 370.818928 0.000000
6114.000000 211.969186 0.000000
6115.000000 122.739189 0.000000
6116.000000 72.996751 0.000000
6117.000000 45.017614 0.000000
6118.000000 29.254602 0.000000
6119.000000 19.812656 0.000000
6120.000000 14.241583 0.000000
6121.000000 10.617812 0.000000
6122.000000 8.351106 0.000000
6123.000000 6.796933 0.000000
6124.000000 5.651987 0.000000
6125.000000 4.812899 0.000000
6126.000000 4.102218 0.000001
6127.000000 3.524490 0.000001
6128.000000 2.968524 0.000001
6129.000000 2.481084 0.000001
6130.000000 2.004045 0.000002
6131.000000 1.595262 0.000002
6132.000000 1.218728 0.000002
6133.000000 0.918508 0.000003
6134.000000 0.663974 0.000003
6135.000000 0.470051 0.000003
6136.000000 0.323394 0.000003
6137.000000 0.219533 0.000004
6138.000000 0.147024 0.000004
6139.000000 0.097546 0.000004
6140.000000 0.065062 0.000004
6141.000000 0.043667 0.000005
6142.000000 0.030066 0.000005
6143.000000 0.021047 0.000005
6144.000000 0.015379 0.000005
6145.000000 0.011535 0.000005
6146.000000 0.009080 0.000006
6147.000000 0.007324 0.000006
6148.000000 0.006165 0.000006
6149.000000 0.005344 0.000006
6150.000000 0.004810 0.000006
6151.000000 0.004445 0.000006
6152.000000 0.004240 0.000006
6153.000000 0.004130 0.000006
6154.000000 0.003922 0.000005
6155.000000 0.003717 0.000005
6156.000000 0.003451 0.000005
6157.000000 0.003201 0.000005
6158.000000 0.002950 0.000004
6159.000000 0.002619 0.000004
6160.000000 0.002293 0.000004
6161.000000 0.001931 0.000003
6162.000000 0.001613 0.000003
6163.000000 0.001341 0.000003
6164.000000 0.001091 0.000003
6165.000000 0.000887 0.000003
6166.000000 0.000702 0.000003
6167.000000 0.000549 0.000003
6168.000000 0.000420 0.000002
6169.000000 0.000321 0.000002
6170.000000 0.000241 0.000002
6171.000000 0.000182 0.000002
6172.000000 0.000138 0.000002
6173.000000 0.000103 0.000003
6174.000000 0.000076 0.000003
6175.000000 0.000055 0.000003
6176.000000 0.000040 0.000003
6177.000000 0.000028 0.000003
6178.000000 0.000020 0.000003
6179.000000 0.000015 0.000004
6180.000000 0.000011 0.000004
6181.000000 0.000008 0.000004
6182.000000 0.000005 0.000005
6183.000000 0.000004 0.000005
6184.000000 0.000003 0.000005
6185.000000 0.000002 0.000006
6186.000000 0.000002 0.000006
6187.000000 0.000001 0.000006
6188.000000 0.000001 0.000007
6189.000000 0.000001 0.000007
6190.000000 0.000001 0.000006
6191.000000 0.000001 0.000006
6192.000000 0.000000 0.000006
6193.000000 0.000000 0.000006
6194.000000 0.000000 0.000005
6195.000000 0.000000 0.000005
6196.000000 0.000000 0.000004
6197.000000 0.000000 0.000003
6198.000000 0.000000 0.000003
6199.000000 0.000000 0.000002
6200.000000 0.000000 0.000002
6201.000000 0.000000 0.000002
6202.000000 0.000000 0.000001
6203.000000 0.000000 0.000001
6204.000000 0.000000 0.000001
6205.000000 0.000000 0.000001
6206.000000 0.000000 0.000001
6207.000000 0.000000 0.000001
6208.000000 0.000001 0.000001
6209.000000 0.000001 0.000001
6210.000000 0.000001 0.000001
6211.000000 0.000001 0.000001
6212.000000 0.000001 0.000001
6213.000000 0.000001 0.000001
6214.000000 0.000001 0.000001
6215.000000 0.000001 0.000001
6216.000000 0.000001 0.000001
6217.000000 0.000001 0.000001
6218.000000 0.000001 0.000001
6219.000000 0.000001 0.000001
6220.000000 0.000001 0.000001
6221.000000 0.000001 0.000002
6222.000000 0.000001 0.000002
6223.000000 0.000001 0.000002
6224.000000 0.000001 0.000002
6225.000000 0.000001 0.000002
6226.000000 0.000000 0.000002
6227.000000 0.000000 0.000002
6228.000000 0.000000 0.000002
6229.000000 0.000000 0.000002
6230.000000 0.000000 0.000002
6231.000000 0.000000 0.000001
6232.000000 0.000000 0.000001
6233.000000 0.000000 0.000001
6234.000000 0.000000 0.000001
6235.000000 0.000000 0.000001
6236.000000 0.000001 0.000001
6237.000000 0.000001 0.000001
6238.000000 0.000003 0.000001
6239.000000 0.000010 0.000001
6240.000000 0.000039 0.000001
6241.000000 0.000160 0.000001
6242.000000 0.000718 0.000001
6243.000000 0.003370 0.000001
6244.000000 0.016080 0.000001
6245.000000 0.076693 0.000002
6246.000000 0.357132 0.000002
6247.000000 1.626555 0.000003
6248.000000 7.079973 0.000004
6249.000000 29.947773 0.000006
6250.000000 121.111575 0.000009
6251.000000 467.705158 0.000013
6252.000000 1746.842403 0.000019
6253.000000 6295.495931 0.000029
6254.000000 21889.486257 0.000045
6255.000000 74124.693995 0.000072
6256.000000 243451.479189 0.000118
6257.000000 784864.805238 0.000199
6258.000000 2475280.416846 0.000342
6259.000000 7634886.190472 0.000606
6260.000000 23041817.796001 0.001091
6261.000000 67944890.572173 0.002007
6262.000000 195571498.433512 0.003786
6263.000000 546958920.197196 0.007128
6264.000000 1485608397.589993 0.013276
6265.000000 3891436195.340436 0.024125
6266.000000 9823668099.046520 0.042318
6267.000000 23716161389.777920 0.070723
6268.000000 54591398014.180130 0.111106
6269.000000 119173546246.511215 0.162358
6270.000000 246172857216.203186 0.218956
6271.000000 479735643390.768250 0.269402
6272.000000 877366619873.099365 0.300267
6273.000000 1502049285167.695801 0.301945
6274.000000 2396251918334.743652 0.273534
6275.000000 3550137232408.051270 0.224985
6276.000000 4885255823159.752930 0.167860
6277.000000 6215602443929.441406 0.113819
6278.000000 7323271547692.922852 0.070648
6279.000000 7951158814480.194336 0.040283
6280.000000 7947489719846.083984 0.021342
6281.000000 7285865808820.244141 0.010548
6282.000000 6118824554675.701172 0.004902
6283.000000 4702018928699.579102 0.002166
6284.000000 3296888710526.492188 0.000910
6285.000000 2106617390665.953613 0.000363
6286.000000 1222669405712.019775 0.000140
6287.000000 644131522285.272827 0.000052
6288.000000 306793528894.806519 0.000018
6289.000000 132185197400.944717 0.000006
6290.000000 51257311680.139694 0.000002
6291.000000 17925167052.350113 0.000001
6292.000000 5617023022.395162 0.000000
6293.000000 1575647445.738660 0.000000
6294.000000 395058642.296299 0.000000
6295.000000 88352714.364511 0.000000
6296.000000 17619561.114304 0.000000
6297.000000 3129237.387924 0.000000
6298.000000 497185.031788 0.000000
6299.000000 70334.668680 0.000000
6300.000000 8906.704454 0.000000
6301.000000 1011.123536 0.000000
6302.000000 103.636338 0.000000
6303.000000 9.631545 0.000000
6304.000000 0.821656 0.000000
6305.000000 0.065235 0.000000
6306.000000 0.004879 0.000000
6307.000000 0.000354 0.000000
6308.000000 0.000025 0.000000
6309.000000 0.000002 0.000000
6310.000000 0.000000 0.000000
6311.000000 0.000000 0.000000
6312.000000 0.000000 0.000000
6313.000000 0.000000 0.000000
6314.000000 0.000000 0.000000
6315.000000 0.000000 0.000000
6316.000000 0.000000 0.000000
6317.000000 0.000000 0.000000
6318.000000 0.000000 0.000000
6319.000000 0.000000 0.000000
6320.000000 0.000000 0.000000
6321.000000 0.000000 0.000000
6322.000000 0.000000 0.000000
6323.000000 0.000000 0.000000
6324.000000 0.000000 0.000000
6325.000000 0.000000 0.000000
6326.000000 0.000000 0.000000
6327.000000 0.000000 0.000000
6328.000000 0.000000 0.000000
6329.000000 0.000000 0.000000
6330.000000 0.000000 0.000000
6331.000000 0.000000 0.000000
6332.000000 0.000000 0.000000
6333.000000 0.000000 0.000000
6334.000000 0.000000 0.000000
6335.000000 0.000000 0.000000
6336.000000 0.000000 0.000000
6337.000000 0.000000 0.000000
6338.000000 0.000000 0.000000
6339.000000 0.000000 0.000000
6340.000000 0.000000 0.000000
6341.000000 0.000000 0.000000
6342.000000 0.000000 0.000000
6343.000000 0.000000 0.000000
6344.000000 0.000000 0.000000
6345.000000 0.000000 0.000000
6346.000000 0.000000 0.000000
6347.000000 0.000000 0.000000
6348.000000 0.000000 0.000000
6349.000000 0.000000 0.000000
6350.000000 0.000000 0.000000
6351.000000 0.000000 0.000000
6352.000000 0.000000 0.000000
6353.000000 0.000000 0.000000
6354.000000 0.000000 0.000000
6355.000000 0.000000 0.000000
6356.000000 0.000000 0.000000
6357.000000 0.000000 0.000000
6358.000000 0.000000 0.000000
6359.000000 0.000000 0.000000
6360.000000 0.000000 0.000000
6361.000000 0.000000 0.000000
6362.000000 0.000000 0.000000
6363.000000 0.000000 0.000000
6364.000000 0.000000 0.000000
6365.000000 0.000000 0.000000
6366.000000 0.000000 0.000000
6367.000000 0.000000 0.000000
6368.000000 0.000000 0.000000
6369.000000 0.000000 0.000000
6370.000000 0.000000 0.000000
6371.000000 0.000000 0.000000
6372.000000 0.000000 0.000000
6373.000000 0.000000 0.000001
6374.000000 0.000000 0.000007
6375.000000 0.000000 0.000050
6376.000000 0.000000 0.000334
6377.000000 0.000000 0.001880
6378.000000 0.000000 0.009868
6379.000000 0.000008 0.045296
6380.000000 0.000162 0.191850
6381.000000 0.003040 0.735774
6382.000000 0.051283 2.563234
6383.000000 0.779524 8.052710
6384.000000 10.581924 22.797539
6385.000000 128.018577 61.014661
6386.000000 1379.401150 149.062523
6387.000000 13205.208429 347.687663
6388.000000 112232.914053 765.080021
6389.000000 848177.350193 1595.230124
6390.000000 5697408.095107 3111.537493
6391.000000 33993302.699591 5752.138061
6392.000000 180388607.018138 10167.001155
6393.000000 852852746.913524 17082.575174
6394.000000 3602007363.921863 27501.541540
6395.000000 13627008875.514198 42169.138224
6396.000000 46280829289.718369 62541.939665
6397.000000 141648827165.167389 88579.428362
6398.000000 391498242124.795288 118568.052431
6399.000000 981539827840.046875 151701.054460
6400.000000 2237339114008.261230 184348.079609
6401.000000 4651582404541.645508 213495.354633
6402.000000 8858143869685.109375 234535.205242
6403.000000 15501219918983.304688 244233.477231
6404.000000 25025289554206.515625 241691.710802
6405.000000 37355292328516.984375 226485.591199
6406.000000 51871280491849.007812 200244.332370
6407.000000 67056958558238.710938 166697.985568
6408.000000 81044659317460.578125 130903.773575
6409.000000 91756641246287.046875 96212.057312
6410.000000 97558056541187.375000 66911.770688
6411.000000 97836652458392.468750 44448.328260
6412.000000 92671215998507.625000 27765.531022
6413.000000 83441132300258.875000 16453.245579
6414.000000 71399000782502.343750 9149.099925
6415.000000 58287824353717.718750 4856.170258
6416.000000 45473799981653.007812 2420.945560
6417.000000 34026401186304.582031 1146.922176
6418.000000 24483733868832.781250 528.769418
6419.000000 16985702515646.132812 232.163917
6420.000000 11418916162581.857422 98.838752
6421.000000 7454309536183.811523 39.890674
6422.000000 4737889410936.093750 15.771233
6423.000000 2943610405638.254883 6.025919
6424.000000 1795138257894.774658 2.244106
6425.000000 1076736252935.077759 0.842833
6426.000000 636219955329.043457 0.302424
6427.000000 372242124941.061890 0.110320
6428.000000 215971434942.146545 0.038621
6429.000000 124550655426.810150 0.013767
6430.000000 71740829450.690613 0.004795
6431.000000 41194670721.810944 0.001692
6432.000000 23712584843.258350 0.000612
6433.000000 13646303004.570175 0.000232
6434.000000 7864469712.019504 0.000093
6435.000000 4549682301.769436 0.000037
6436.000000 2640895173.234898 0.000016
6437.000000 1543884899.141716 0.000007
6438.000000 903185231.455562 0.000003
6439.000000 530981994.359051 0.000001
6440.000000 314042319.377122 0.000001
6441.000000 186813749.074091 0.000000
6442.000000 112126942.193526 0.000000
6443.000000 67773132.796187 0.000000
6444.000000 41402213.803414 0.000000
6445.000000 25502586.590774 0.000000
6446.000000 15919860.629140 0.000000
6447.000000 10039123.948268 0.000000
6448.000000 6436575.937198 0.000000
6449.000000 4173908.584737 0.000000
6450.000000 2756995.726772 0.000000
6451.000000 1846129.314776 0.000000
6452.000000 1256605.303004 0.000000
6453.000000 865200.816602 0.000000
6454.000000 605064.163656 0.000000
6455.000000 427796.173729 0.000000
6456.000000 306785.807680 0.000001
6457.000000 222925.467903 0.000001
6458.000000 164650.031012 0.000002
6459.000000 123511.386251 0.000005
6460.000000 94681.242437 0.000010
6461.000000 73789.244940 0.000022
6462.000000 58974.251470 0.000045
6463.000000 48015.979855 0.000087
6464.000000 40388.318795 0.000155
6465.000000 34609.284669 0.000253
6466.000000 30484.628477 0.000373
6467.000000 27524.804951 0.000490
6468.000000 25522.309290 0.000577
6469.000000 24245.675369 0.000601
6470.000000 23368.572248 0.000553
